proteina,GO_term,Term_Name_Clean
TNFSF11,GO:2000278,Regulation Of DNA Biosynthetic Process
FSHR,GO:2000278,Regulation Of DNA Biosynthetic Process
ACAN,GO:2000278,Regulation Of DNA Biosynthetic Process
SP7,GO:2000278,Regulation Of DNA Biosynthetic Process
ATXN1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-605,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-834,GO:2000278,Regulation Of DNA Biosynthetic Process
MATR3,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-222,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2522,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2535,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2849,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-707,GO:2000278,Regulation Of DNA Biosynthetic Process
MAP2K3,GO:2000278,Regulation Of DNA Biosynthetic Process
TRIM33,GO:2000278,Regulation Of DNA Biosynthetic Process
ROS1,GO:2000278,Regulation Of DNA Biosynthetic Process
AFF1,GO:2000278,Regulation Of DNA Biosynthetic Process
NAMPT,GO:2000278,Regulation Of DNA Biosynthetic Process
EGR2,GO:2000278,Regulation Of DNA Biosynthetic Process
MTUS1,GO:2000278,Regulation Of DNA Biosynthetic Process
CD81,GO:2000278,Regulation Of DNA Biosynthetic Process
CPT1A,GO:2000278,Regulation Of DNA Biosynthetic Process
MARCHF6,GO:2000278,Regulation Of DNA Biosynthetic Process
RNF139,GO:2000278,Regulation Of DNA Biosynthetic Process
PNPLA2,GO:2000278,Regulation Of DNA Biosynthetic Process
ICMT,GO:2000278,Regulation Of DNA Biosynthetic Process
HK1,GO:2000278,Regulation Of DNA Biosynthetic Process
HGF,GO:2000278,Regulation Of DNA Biosynthetic Process
EPO,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2544,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-606,GO:2000278,Regulation Of DNA Biosynthetic Process
ACVR2A,GO:2000278,Regulation Of DNA Biosynthetic Process
BMP4,GO:2000278,Regulation Of DNA Biosynthetic Process
JAG1,GO:2000278,Regulation Of DNA Biosynthetic Process
PDGFRA,GO:2000278,Regulation Of DNA Biosynthetic Process
SMAD7,GO:2000278,Regulation Of DNA Biosynthetic Process
PRDM16,GO:2000278,Regulation Of DNA Biosynthetic Process
TBXT,GO:2000278,Regulation Of DNA Biosynthetic Process
SOX17,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1714,GO:2000278,Regulation Of DNA Biosynthetic Process
FGF5,GO:2000278,Regulation Of DNA Biosynthetic Process
TFE3,GO:2000278,Regulation Of DNA Biosynthetic Process
FGF8,GO:2000278,Regulation Of DNA Biosynthetic Process
ZMIZ1,GO:2000278,Regulation Of DNA Biosynthetic Process
ACVR2B,GO:2000278,Regulation Of DNA Biosynthetic Process
BMP2,GO:2000278,Regulation Of DNA Biosynthetic Process
FGF9,GO:2000278,Regulation Of DNA Biosynthetic Process
SRY,GO:2000278,Regulation Of DNA Biosynthetic Process
IRF7,GO:2000278,Regulation Of DNA Biosynthetic Process
TCF4,GO:2000278,Regulation Of DNA Biosynthetic Process
IRF3,GO:2000278,Regulation Of DNA Biosynthetic Process
TLR3,GO:2000278,Regulation Of DNA Biosynthetic Process
ARG1,GO:2000278,Regulation Of DNA Biosynthetic Process
IDO1,GO:2000278,Regulation Of DNA Biosynthetic Process
WNK4,GO:2000278,Regulation Of DNA Biosynthetic Process
SLC12A3,GO:2000278,Regulation Of DNA Biosynthetic Process
MYF5,GO:2000278,Regulation Of DNA Biosynthetic Process
UCP3,GO:2000278,Regulation Of DNA Biosynthetic Process
LEPR,GO:2000278,Regulation Of DNA Biosynthetic Process
ABHD5,GO:2000278,Regulation Of DNA Biosynthetic Process
TIMP3,GO:2000278,Regulation Of DNA Biosynthetic Process
AQP5,GO:2000278,Regulation Of DNA Biosynthetic Process
NR3C2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2470,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6904,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6905,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6912,GO:2000278,Regulation Of DNA Biosynthetic Process
CTSK,GO:2000278,Regulation Of DNA Biosynthetic Process
PTPN1,GO:2000278,Regulation Of DNA Biosynthetic Process
CA9,GO:2000278,Regulation Of DNA Biosynthetic Process
CD38,GO:2000278,Regulation Of DNA Biosynthetic Process
IL7,GO:2000278,Regulation Of DNA Biosynthetic Process
IRF8,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5995,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5996,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5997,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5998,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5999,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6000,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6001,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6002,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6003,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6004,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6005,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6006,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6007,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6008,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6009,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6010,GO:2000278,Regulation Of DNA Biosynthetic Process
CRYGC,GO:2000278,Regulation Of DNA Biosynthetic Process
RAG1,GO:2000278,Regulation Of DNA Biosynthetic Process
NOD2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6482,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6581,GO:2000278,Regulation Of DNA Biosynthetic Process
IL7R,GO:2000278,Regulation Of DNA Biosynthetic Process
CD19,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6582,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6603,GO:2000278,Regulation Of DNA Biosynthetic Process
FASLG,GO:2000278,Regulation Of DNA Biosynthetic Process
FCGR3A,GO:2000278,Regulation Of DNA Biosynthetic Process
TEK,GO:2000278,Regulation Of DNA Biosynthetic Process
TLR7,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1825,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1827,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1828,GO:2000278,Regulation Of DNA Biosynthetic Process
MITF,GO:2000278,Regulation Of DNA Biosynthetic Process
PRF1,GO:2000278,Regulation Of DNA Biosynthetic Process
PTAFR,GO:2000278,Regulation Of DNA Biosynthetic Process
KITLG,GO:2000278,Regulation Of DNA Biosynthetic Process
TLR5,GO:2000278,Regulation Of DNA Biosynthetic Process
ZAP70,GO:2000278,Regulation Of DNA Biosynthetic Process
HCK,GO:2000278,Regulation Of DNA Biosynthetic Process
PSIP1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5636,GO:2000278,Regulation Of DNA Biosynthetic Process
TYK2,GO:2000278,Regulation Of DNA Biosynthetic Process
CIITA,GO:2000278,Regulation Of DNA Biosynthetic Process
ELANE,GO:2000278,Regulation Of DNA Biosynthetic Process
MMP3,GO:2000278,Regulation Of DNA Biosynthetic Process
PTGES,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-560,GO:2000278,Regulation Of DNA Biosynthetic Process
ALOX5,GO:2000278,Regulation Of DNA Biosynthetic Process
COX4I2,GO:2000278,Regulation Of DNA Biosynthetic Process
IFIH1,GO:2000278,Regulation Of DNA Biosynthetic Process
SPARC,GO:2000278,Regulation Of DNA Biosynthetic Process
ODC1,GO:2000278,Regulation Of DNA Biosynthetic Process
MMP14,GO:2000278,Regulation Of DNA Biosynthetic Process
ANGPT2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1875,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1876,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2882,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2883,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2884,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2885,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2886,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2892,GO:2000278,Regulation Of DNA Biosynthetic Process
IRAK1,GO:2000278,Regulation Of DNA Biosynthetic Process
ANGPT1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7403,GO:2000278,Regulation Of DNA Biosynthetic Process
AHR,GO:2000278,Regulation Of DNA Biosynthetic Process
RBP4,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-888,GO:2000278,Regulation Of DNA Biosynthetic Process
RPS6KB2,GO:2000278,Regulation Of DNA Biosynthetic Process
TRIM24,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7441,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7442,GO:2000278,Regulation Of DNA Biosynthetic Process
GATA1,GO:2000278,Regulation Of DNA Biosynthetic Process
WT1,GO:2000278,Regulation Of DNA Biosynthetic Process
RPS6KA3,GO:2000278,Regulation Of DNA Biosynthetic Process
FGFR2,GO:2000278,Regulation Of DNA Biosynthetic Process
BCAS3,GO:2000278,Regulation Of DNA Biosynthetic Process
ABI1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2505,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7146,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7147,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7148,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7162,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7164,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7166,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7167,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7181,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7201,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7202,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7203,GO:2000278,Regulation Of DNA Biosynthetic Process
ACTN4,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-8070,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2653,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5025,GO:2000278,Regulation Of DNA Biosynthetic Process
PTK6,GO:2000278,Regulation Of DNA Biosynthetic Process
PCSK1,GO:2000278,Regulation Of DNA Biosynthetic Process
ARAF,GO:2000278,Regulation Of DNA Biosynthetic Process
AKR1B10,GO:2000278,Regulation Of DNA Biosynthetic Process
PDK1,GO:2000278,Regulation Of DNA Biosynthetic Process
ACADVL,GO:2000278,Regulation Of DNA Biosynthetic Process
RIPK3,GO:2000278,Regulation Of DNA Biosynthetic Process
SERPINA5,GO:2000278,Regulation Of DNA Biosynthetic Process
CTSL,GO:2000278,Regulation Of DNA Biosynthetic Process
CGAS,GO:2000278,Regulation Of DNA Biosynthetic Process
NLRP12,GO:2000278,Regulation Of DNA Biosynthetic Process
OAS1,GO:2000278,Regulation Of DNA Biosynthetic Process
PSTPIP1,GO:2000278,Regulation Of DNA Biosynthetic Process
IKBKE,GO:2000278,Regulation Of DNA Biosynthetic Process
CYFIP2,GO:2000278,Regulation Of DNA Biosynthetic Process
IRAK4,GO:2000278,Regulation Of DNA Biosynthetic Process
FAS,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1751,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1752,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1822,GO:2000278,Regulation Of DNA Biosynthetic Process
VIM,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1820,GO:2000278,Regulation Of DNA Biosynthetic Process
NF2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1803,GO:2000278,Regulation Of DNA Biosynthetic Process
MAP2K4,GO:2000278,Regulation Of DNA Biosynthetic Process
CREB3L1,GO:2000278,Regulation Of DNA Biosynthetic Process
MAP2K2,GO:2000278,Regulation Of DNA Biosynthetic Process
ROCK2,GO:2000278,Regulation Of DNA Biosynthetic Process
ARHGEF2,GO:2000278,Regulation Of DNA Biosynthetic Process
MAP3K3,GO:2000278,Regulation Of DNA Biosynthetic Process
DAPK1,GO:2000278,Regulation Of DNA Biosynthetic Process
AKT3,GO:2000278,Regulation Of DNA Biosynthetic Process
CTNNA1,GO:2000278,Regulation Of DNA Biosynthetic Process
STK39,GO:2000278,Regulation Of DNA Biosynthetic Process
MAP3K4,GO:2000278,Regulation Of DNA Biosynthetic Process
CTNNA2,GO:2000278,Regulation Of DNA Biosynthetic Process
EPCAM,GO:2000278,Regulation Of DNA Biosynthetic Process
EPHA2,GO:2000278,Regulation Of DNA Biosynthetic Process
FLT4,GO:2000278,Regulation Of DNA Biosynthetic Process
NCKIPSD,GO:2000278,Regulation Of DNA Biosynthetic Process
NPHS2,GO:2000278,Regulation Of DNA Biosynthetic Process
WAS,GO:2000278,Regulation Of DNA Biosynthetic Process
DNM2,GO:2000278,Regulation Of DNA Biosynthetic Process
WIPF1,GO:2000278,Regulation Of DNA Biosynthetic Process
PIP5K1C,GO:2000278,Regulation Of DNA Biosynthetic Process
TYRO3,GO:2000278,Regulation Of DNA Biosynthetic Process
PMS2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1797,GO:2000278,Regulation Of DNA Biosynthetic Process
DIAPH1,GO:2000278,Regulation Of DNA Biosynthetic Process
MATK,GO:2000278,Regulation Of DNA Biosynthetic Process
CLDN4,GO:2000278,Regulation Of DNA Biosynthetic Process
EPHA8,GO:2000278,Regulation Of DNA Biosynthetic Process
CORO1A,GO:2000278,Regulation Of DNA Biosynthetic Process
ARL2,GO:2000278,Regulation Of DNA Biosynthetic Process
VANGL1,GO:2000278,Regulation Of DNA Biosynthetic Process
MS4A1,GO:2000278,Regulation Of DNA Biosynthetic Process
PAK4,GO:2000278,Regulation Of DNA Biosynthetic Process
NCKAP1L,GO:2000278,Regulation Of DNA Biosynthetic Process
AFDN,GO:2000278,Regulation Of DNA Biosynthetic Process
LCP1,GO:2000278,Regulation Of DNA Biosynthetic Process
FIG4,GO:2000278,Regulation Of DNA Biosynthetic Process
ALS2,GO:2000278,Regulation Of DNA Biosynthetic Process
ATAD3A,GO:2000278,Regulation Of DNA Biosynthetic Process
DLL4,GO:2000278,Regulation Of DNA Biosynthetic Process
RORC,GO:2000278,Regulation Of DNA Biosynthetic Process
TK2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1942,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-680,GO:2000278,Regulation Of DNA Biosynthetic Process
TUB,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2716,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6401,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6402,GO:2000278,Regulation Of DNA Biosynthetic Process
EIF4H,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7781,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-889,GO:2000278,Regulation Of DNA Biosynthetic Process
PLS3,GO:2000278,Regulation Of DNA Biosynthetic Process
CFAP410,GO:2000278,Regulation Of DNA Biosynthetic Process
PUM1,GO:2000278,Regulation Of DNA Biosynthetic Process
ANXA11,GO:2000278,Regulation Of DNA Biosynthetic Process
CNBP,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1941,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-682,GO:2000278,Regulation Of DNA Biosynthetic Process
AHCY,GO:2000278,Regulation Of DNA Biosynthetic Process
RNF125,GO:2000278,Regulation Of DNA Biosynthetic Process
MMUT,GO:2000278,Regulation Of DNA Biosynthetic Process
SDHAF2,GO:2000278,Regulation Of DNA Biosynthetic Process
D2HGDH,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBG1,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBGCP4,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1159,GO:2000278,Regulation Of DNA Biosynthetic Process
CSNK1E,GO:2000278,Regulation Of DNA Biosynthetic Process
SEPTIN9,GO:2000278,Regulation Of DNA Biosynthetic Process
SOX10,GO:2000278,Regulation Of DNA Biosynthetic Process
MLLT10,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-152,GO:2000278,Regulation Of DNA Biosynthetic Process
SMARCAL1,GO:2000278,Regulation Of DNA Biosynthetic Process
SIK1,GO:2000278,Regulation Of DNA Biosynthetic Process
WNT1,GO:2000278,Regulation Of DNA Biosynthetic Process
HAMP,GO:2000278,Regulation Of DNA Biosynthetic Process
JAG2,GO:2000278,Regulation Of DNA Biosynthetic Process
ACSL5,GO:2000278,Regulation Of DNA Biosynthetic Process
ACSL6,GO:2000278,Regulation Of DNA Biosynthetic Process
FKBP6,GO:2000278,Regulation Of DNA Biosynthetic Process
TOR1AIP1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7803,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7969,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7970,GO:2000278,Regulation Of DNA Biosynthetic Process
ZMYND11,GO:2000278,Regulation Of DNA Biosynthetic Process
TWNK,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-440,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-443,GO:2000278,Regulation Of DNA Biosynthetic Process
CSNK1G2,GO:2000278,Regulation Of DNA Biosynthetic Process
PTCH1,GO:2000278,Regulation Of DNA Biosynthetic Process
DACT1,GO:2000278,Regulation Of DNA Biosynthetic Process
IMPA1,GO:2000278,Regulation Of DNA Biosynthetic Process
RNF43,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7861,GO:2000278,Regulation Of DNA Biosynthetic Process
SPEN,GO:2000278,Regulation Of DNA Biosynthetic Process
ZMYND8,GO:2000278,Regulation Of DNA Biosynthetic Process
ANKRD11,GO:2000278,Regulation Of DNA Biosynthetic Process
GTF2IRD1,GO:2000278,Regulation Of DNA Biosynthetic Process
SIK2,GO:2000278,Regulation Of DNA Biosynthetic Process
ULK1,GO:2000278,Regulation Of DNA Biosynthetic Process
DIAPH3,GO:2000278,Regulation Of DNA Biosynthetic Process
SOX11,GO:2000278,Regulation Of DNA Biosynthetic Process
CLDN2,GO:2000278,Regulation Of DNA Biosynthetic Process
MAPK6,GO:2000278,Regulation Of DNA Biosynthetic Process
WNK1,GO:2000278,Regulation Of DNA Biosynthetic Process
NFIX,GO:2000278,Regulation Of DNA Biosynthetic Process
MEGF10,GO:2000278,Regulation Of DNA Biosynthetic Process
STEAP3,GO:2000278,Regulation Of DNA Biosynthetic Process
SLC11A2,GO:2000278,Regulation Of DNA Biosynthetic Process
SETD5,GO:2000278,Regulation Of DNA Biosynthetic Process
LARP7,GO:2000278,Regulation Of DNA Biosynthetic Process
RAN,GO:2000278,Regulation Of DNA Biosynthetic Process
HOXB13,GO:2000278,Regulation Of DNA Biosynthetic Process
SVIL,GO:2000278,Regulation Of DNA Biosynthetic Process
TMC6,GO:2000278,Regulation Of DNA Biosynthetic Process
VPS13A,GO:2000278,Regulation Of DNA Biosynthetic Process
SALL1,GO:2000278,Regulation Of DNA Biosynthetic Process
GATA6,GO:2000278,Regulation Of DNA Biosynthetic Process
EPOR,GO:2000278,Regulation Of DNA Biosynthetic Process
FKBP10,GO:2000278,Regulation Of DNA Biosynthetic Process
RAB6A,GO:2000278,Regulation Of DNA Biosynthetic Process
WDR1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2129,GO:2000278,Regulation Of DNA Biosynthetic Process
DES,GO:2000278,Regulation Of DNA Biosynthetic Process
TBCE,GO:2000278,Regulation Of DNA Biosynthetic Process
BCL9,GO:2000278,Regulation Of DNA Biosynthetic Process
SNRK,GO:2000278,Regulation Of DNA Biosynthetic Process
RBM10,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1815,GO:2000278,Regulation Of DNA Biosynthetic Process
PIM3,GO:2000278,Regulation Of DNA Biosynthetic Process
MCPH1,GO:2000278,Regulation Of DNA Biosynthetic Process
DIAPH2,GO:2000278,Regulation Of DNA Biosynthetic Process
PIP5K1A,GO:2000278,Regulation Of DNA Biosynthetic Process
EPHA7,GO:2000278,Regulation Of DNA Biosynthetic Process
KRT9,GO:2000278,Regulation Of DNA Biosynthetic Process
LATS1,GO:2000278,Regulation Of DNA Biosynthetic Process
CLIP2,GO:2000278,Regulation Of DNA Biosynthetic Process
TBL2,GO:2000278,Regulation Of DNA Biosynthetic Process
NSUN5,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBGCP6,GO:2000278,Regulation Of DNA Biosynthetic Process
RAB11B,GO:2000278,Regulation Of DNA Biosynthetic Process
STK38L,GO:2000278,Regulation Of DNA Biosynthetic Process
BCL11A,GO:2000278,Regulation Of DNA Biosynthetic Process
RSPO1,GO:2000278,Regulation Of DNA Biosynthetic Process
CRYBA4,GO:2000278,Regulation Of DNA Biosynthetic Process
WNK3,GO:2000278,Regulation Of DNA Biosynthetic Process
NLK,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBGCP2,GO:2000278,Regulation Of DNA Biosynthetic Process
SLC49A4,GO:2000278,Regulation Of DNA Biosynthetic Process
CA12,GO:2000278,Regulation Of DNA Biosynthetic Process
HNF1B,GO:2000278,Regulation Of DNA Biosynthetic Process
CLDN3,GO:2000278,Regulation Of DNA Biosynthetic Process
HMBS,GO:2000278,Regulation Of DNA Biosynthetic Process
MRTFA,GO:2000278,Regulation Of DNA Biosynthetic Process
MUTYH,GO:2000278,Regulation Of DNA Biosynthetic Process
DIABLO,GO:2000278,Regulation Of DNA Biosynthetic Process
RALGAPA1,GO:2000278,Regulation Of DNA Biosynthetic Process
NR4A3,GO:2000278,Regulation Of DNA Biosynthetic Process
PERP,GO:2000278,Regulation Of DNA Biosynthetic Process
ADORA2B,GO:0005759,Mitochondrial Matrix
GHRHR,GO:0005759,Mitochondrial Matrix
PITX3,GO:0005759,Mitochondrial Matrix
CPX-6841,GO:0005759,Mitochondrial Matrix
CPX-665,GO:0005759,Mitochondrial Matrix
MAB21L1,GO:0005759,Mitochondrial Matrix
CPX-6096,GO:0005759,Mitochondrial Matrix
YRDC,GO:0005759,Mitochondrial Matrix
SERPING1,GO:0005759,Mitochondrial Matrix
CPX-6236,GO:0005759,Mitochondrial Matrix
ACMSD,GO:0005759,Mitochondrial Matrix
CHM,GO:0005759,Mitochondrial Matrix
SLC41A1,GO:0005759,Mitochondrial Matrix
NPC2,GO:0005759,Mitochondrial Matrix
MRM2,GO:0005759,Mitochondrial Matrix
PROK2,GO:0005759,Mitochondrial Matrix
TSFM,GO:0005759,Mitochondrial Matrix
YARS1,GO:0005759,Mitochondrial Matrix
VARS1,GO:0005759,Mitochondrial Matrix
EARS2,GO:0005759,Mitochondrial Matrix
AGL,GO:0005759,Mitochondrial Matrix
GAA,GO:0005759,Mitochondrial Matrix
GYG1,GO:0005759,Mitochondrial Matrix
MAN2B1,GO:0005759,Mitochondrial Matrix
GBE1,GO:0005759,Mitochondrial Matrix
